Foldername,BERTScore Precision,BERTScore Recall,BERTScore F1
generated_msg/formatted/paper_llama2_7b,0.87,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.87,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.86,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.87,0.9,0.89
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.78,0.85,0.81
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.87,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.8,0.82,0.81
generated_msg/formatted/paper_llama2_7b,0.82,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.87,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.89,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.89,0.87
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.79,0.84,0.81
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.88,0.88,0.88
generated_msg/formatted/paper_llama2_7b,0.8,0.84,0.82
generated_msg/formatted/paper_llama2_7b,0.89,0.9,0.9
generated_msg/formatted/paper_llama2_7b,0.87,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.81,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.82,0.89,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.87,0.86,0.87
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.88,0.89,0.88
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.87,0.89,0.88
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.87,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.82,0.8,0.81
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.89,0.87
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.8,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.81,0.8,0.8
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.88,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.79,0.86,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.86,0.89,0.87
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.82,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.88,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.88,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.82,0.82
generated_msg/formatted/paper_llama2_7b,0.87,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.91,0.88
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.81,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.8,0.86,0.83
generated_msg/formatted/paper_llama2_7b,0.88,0.88,0.88
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.8,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.83,0.81,0.82
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.89,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.8,0.88,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.87,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.82,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.8,0.84,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.88,0.89,0.88
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.89,0.89,0.89
generated_msg/formatted/paper_llama2_7b,0.86,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.9,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.87,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.88,0.87,0.88
generated_msg/formatted/paper_llama2_7b,0.85,0.89,0.87
generated_msg/formatted/paper_llama2_7b,0.87,0.81,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.87,0.88,0.88
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.81,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.82,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.88,0.85
generated_msg/formatted/paper_llama2_7b,0.88,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.87,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.81,0.82
generated_msg/formatted/paper_llama2_7b,0.79,0.88,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.77,0.81,0.79
generated_msg/formatted/paper_llama2_7b,0.87,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.87,0.89,0.88
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.81,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.88,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.82,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.79,0.83,0.81
generated_msg/formatted/paper_llama2_7b,0.81,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.82,0.8,0.81
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.88,0.9,0.89
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.87,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.87,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.84,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.87,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.81,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.81,0.88,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.88,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.8,0.84,0.82
generated_msg/formatted/paper_llama2_7b,0.87,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.87,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.87,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.81,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.87,0.86,0.87
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.88,0.86,0.87
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.89,0.88,0.88
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.79,0.81
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.79,0.82,0.8
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.81,0.83
generated_msg/formatted/paper_llama2_7b,0.81,0.87,0.84
generated_msg/formatted/paper_llama2_7b,0.81,0.89,0.85
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.81,0.82,0.81
generated_msg/formatted/paper_llama2_7b,0.81,0.89,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.82,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.79,0.83
generated_msg/formatted/paper_llama2_7b,0.87,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.89,0.86,0.87
generated_msg/formatted/paper_llama2_7b,0.78,0.83,0.8
generated_msg/formatted/paper_llama2_7b,0.83,0.87,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.88,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.8,0.91,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.88,0.88,0.88
generated_msg/formatted/paper_llama2_7b,0.85,0.92,0.89
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.82,0.9,0.86
generated_msg/formatted/paper_llama2_7b,0.83,0.88,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.81,0.8,0.81
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.87,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.77,0.82,0.79
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.81,0.81,0.81
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.79,0.83,0.81
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.8,0.83
generated_msg/formatted/paper_llama2_7b,0.83,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.89,0.88,0.88
generated_msg/formatted/paper_llama2_7b,0.84,0.89,0.86
generated_msg/formatted/paper_llama2_7b,0.87,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.84,0.89,0.86
generated_msg/formatted/paper_llama2_7b,0.88,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.81,0.82,0.82
generated_msg/formatted/paper_llama2_7b,0.84,0.86,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.81,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.88,0.86,0.87
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.85,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.87,0.84,0.86
generated_msg/formatted/paper_llama2_7b,0.81,0.84,0.82
generated_msg/formatted/paper_llama2_7b,0.79,0.83,0.81
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.87,0.9,0.88
generated_msg/formatted/paper_llama2_7b,0.86,0.83,0.85
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.88,0.87,0.88
generated_msg/formatted/paper_llama2_7b,0.83,0.8,0.81
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.84,0.9,0.87
generated_msg/formatted/paper_llama2_7b,0.87,0.89,0.88
generated_msg/formatted/paper_llama2_7b,0.84,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.87,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.82,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.84,0.91,0.88
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.81,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.82,0.84,0.83
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.86,0.86,0.86
generated_msg/formatted/paper_llama2_7b,0.86,0.87,0.87
generated_msg/formatted/paper_llama2_7b,0.85,0.84,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.83,0.83
generated_msg/formatted/paper_llama2_7b,0.87,0.91,0.89
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.82,0.87,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.82,0.82
generated_msg/formatted/paper_llama2_7b,0.83,0.82,0.83
generated_msg/formatted/paper_llama2_7b,0.84,0.88,0.86
generated_msg/formatted/paper_llama2_7b,0.85,0.85,0.85
generated_msg/formatted/paper_llama2_7b,0.88,0.82,0.85
generated_msg/formatted/paper_llama2_7b,0.86,0.84,0.85
generated_msg/formatted/paper_llama2_7b,0.89,0.87,0.88
generated_msg/formatted/paper_llama2_7b,0.85,0.83,0.84
generated_msg/formatted/paper_llama2_7b,0.85,0.88,0.87
generated_msg/formatted/paper_llama2_7b,0.83,0.85,0.84
generated_msg/formatted/paper_llama2_7b,0.83,0.86,0.84
generated_msg/formatted/paper_llama2_7b,0.87,0.85,0.86
generated_msg/formatted/paper_llama2_7b,0.84,0.83,0.83
